SiteID,Year,DOY,Season,Treatment,n_Replicates,R_avg_umol.m2.s,Resp_stdev,Moist_avg_cm3.cm.3,Moist_stdev,Stemp_Avg_C,Stemp_SD_C,WarmingStart,EcosystemType,sand_pct,silt_pct,clay_pct
43,2005,205.5,Growing,C,5,2.395520876,0.696030731,0.172395642,0.111970892,10.54,1.152388823,2005,BorealForest,34.1,53.5,12.4
43,2005,205.5,Growing,W,5,2.615224465,2.189846474,0.113810269,0.059118873,11.6,0.851469318,2005,BorealForest,34.1,53.5,12.4
43,2005,229.5,Growing,C,9,3.003624661,2.680928771,0.092328037,0.025289489,14.91111111,2.656334149,2005,BorealForest,34.1,53.5,12.4
43,2005,229.5,Growing,W,10,3.229779831,2.673412289,0.105286082,0.051662715,15.09,2.228327724,2005,BorealForest,34.1,53.5,12.4
43,2005,256.5,Growing,C,2,2.265998583,0.323127256,0.198936288,0.1295978,8.4,1.272792206,2005,BorealForest,34.1,53.5,12.4
43,2005,256.5,Growing,W,2,0.618251854,0.059011833,0.182079662,0.071189124,8.25,0.070710678,2005,BorealForest,34.1,53.5,12.4
43,2005,257.5,Growing,C,7,1.780927198,0.876814829,0.190263246,0.057659391,6.942857143,1.732875397,2005,BorealForest,34.1,53.5,12.4
43,2005,257.5,Growing,W,8,1.449465781,1.493164805,0.106214222,0.054590096,7.9125,1.126863536,2005,BorealForest,34.1,53.5,12.4
43,2006,135.5,Growing,C,9,2.098456722,0.563304027,0.331762577,0.162325044,2.733333333,1.57876534,2005,BorealForest,34.1,53.5,12.4
43,2006,135.5,Growing,W,10,1.795429694,0.63725841,0.297472103,0.093016184,2.12,0.924722181,2005,BorealForest,34.1,53.5,12.4
43,2006,182.5,Growing,C,9,3.618861256,1.927140922,0.257369485,0.157763406,11.12222222,2.920521262,2005,BorealForest,34.1,53.5,12.4
43,2006,182.5,Growing,W,10,3.362120987,2.360737439,0.200810345,0.141025352,12.21,1.588465367,2005,BorealForest,34.1,53.5,12.4
43,2006,233.5,Growing,C,9,2.335601861,1.192573357,0.215178975,0.087213137,6.555555556,0.541089436,2005,BorealForest,34.1,53.5,12.4
43,2006,233.5,Growing,W,10,1.325468177,0.690390804,0.148296317,0.054236414,7.17,0.859004592,2005,BorealForest,34.1,53.5,12.4
43,2006,260.5,Growing,C,9,1.905964994,0.699711297,0.18419121,0.099157663,7.022222222,1.305543735,2005,BorealForest,34.1,53.5,12.4
43,2006,260.5,Growing,W,10,0.896611142,0.505305067,0.106593216,0.032488755,7.43,1.104586398,2005,BorealForest,34.1,53.5,12.4
1,2010,272.5,Growing,C,3,2.3,0.951,0.292,0.028,11.265,0.31,2010,TemperateForest,62.1,29,9
1,2010,272.5,Growing,W,3,3.647,0.184,0.274,0.024,16.577,0.679,2010,TemperateForest,62.1,29,9
1,2010,279.5,Shoulder,C,3,0.859,0.547,0.289,0.027,10.568,0.226,2010,TemperateForest,62.1,29,9
1,2010,279.5,Shoulder,W,3,0.855,0.28,0.266,0.027,14.951,0.745,2010,TemperateForest,62.1,29,9
1,2010,291.5,Shoulder,C,3,1.334,0.18,0.284,0.025,7.128,0.426,2010,TemperateForest,62.1,29,9
1,2010,291.5,Shoulder,W,3,2.046,0.345,0.263,0.03,10.867,0.256,2010,TemperateForest,62.1,29,9
1,2010,315.5,NonGrowing,C,3,0.95,0.139,0.296,0.028,7.629,0.21,2010,TemperateForest,62.1,29,9
1,2010,315.5,NonGrowing,W,3,1.842,0.327,0.279,0.029,11.935,0.158,2010,TemperateForest,62.1,29,9
1,2011,155.5,Growing,C,3,3.454,0.777,0.289,0.022,15.657,1.136,2010,TemperateForest,62.1,29,9
1,2011,155.5,Growing,W,3,4.826,0.458,0.241,0.038,20.056,0.491,2010,TemperateForest,62.1,29,9
1,2011,193.5,Growing,C,3,4.383,0.934,0.208,0.019,17.769,0.526,2010,TemperateForest,62.1,29,9
1,2011,193.5,Growing,W,3,5.851,0.642,0.179,0.012,23.742,0.202,2010,TemperateForest,62.1,29,9
1,2011,215.5,Growing,C,3,4.423,0.336,0.177,0.009,20.245,0.836,2010,TemperateForest,62.1,29,9
1,2011,215.5,Growing,W,3,4.888,1.447,0.147,0.018,25.576,0.622,2010,TemperateForest,62.1,29,9
1,2011,235.5,Growing,C,3,2.988,0.13,0.123,0.01,18.083,0.484,2010,TemperateForest,62.1,29,9
1,2011,235.5,Growing,W,3,2.775,0.515,0.103,0.022,24.599,0.83,2010,TemperateForest,62.1,29,9
1,2011,255.5,Growing,C,3,0.803,0.239,0.111,0.008,17.449,0.506,2010,TemperateForest,62.1,29,9
1,2011,255.5,Growing,W,3,0.889,0.168,0.087,0.009,24.495,0.81,2010,TemperateForest,62.1,29,9
1,2012,117.5,Shoulder,C,3,1.302,0.386,0.308,0.017,5.826,0.189,2010,TemperateForest,62.1,29,9
1,2012,117.5,Shoulder,W,3,1.803,0.551,0.265,0.041,9.309,1.006,2010,TemperateForest,62.1,29,9
1,2012,137.5,Shoulder,C,3,2.429,0.162,0.289,0.014,10.768,0.853,2010,TemperateForest,62.1,29,9
1,2012,137.5,Shoulder,W,3,2.979,0.69,0.235,0.052,15.087,0.386,2010,TemperateForest,62.1,29,9
1,2012,179.5,Growing,C,3,4.76,1.471,0.282,0.017,17.299,0.688,2010,TemperateForest,62.1,29,9
1,2012,179.5,Growing,W,3,5.276,1.235,0.236,0.029,22.785,0.576,2010,TemperateForest,62.1,29,9
1,2012,200.5,Growing,C,3,5.053,0.216,0.238,0.035,19.001,0.584,2010,TemperateForest,62.1,29,9
1,2012,200.5,Growing,W,3,5.24,0.506,0.199,0.013,24.036,1.101,2010,TemperateForest,62.1,29,9
1,2012,244.5,Growing,C,3,3.073,0.379,0.134,0.008,18.476,0.428,2010,TemperateForest,62.1,29,9
1,2012,244.5,Growing,W,3,2.344,0.384,0.102,0.002,24.17,0.54,2010,TemperateForest,62.1,29,9
1,2012,273.5,Growing,C,3,1.783,0.184,0.199,0.01,9.632,0.328,2010,TemperateForest,62.1,29,9
1,2012,273.5,Growing,W,3,2.268,0.292,0.174,0.012,13.393,0.213,2010,TemperateForest,62.1,29,9
1,2013,162.5,Growing,C,3,3.611,0.393,0.305,0.05,14.006,0.694,2010,TemperateForest,62.1,29,9
1,2013,162.5,Growing,W,3,4.097,0.693,0.25,0.037,18.086,0.809,2010,TemperateForest,62.1,29,9
1,2013,183.5,Growing,C,3,4.021,0.494,0.27,0.061,13.749,0.699,2010,TemperateForest,62.1,29,9
1,2013,183.5,Growing,W,3,4.211,0.812,0.236,0.03,16.034,1.624,2010,TemperateForest,62.1,29,9
1,2013,212.5,Growing,C,3,3.491,0.857,0.303,0.052,16.04,0.359,2010,TemperateForest,62.1,29,9
1,2013,212.5,Growing,W,3,3.684,0.631,0.266,0.021,19.18,0.123,2010,TemperateForest,62.1,29,9
1,2013,251.5,Growing,C,3,3.741,0.543,0.187,0.04,14.396,0.216,2010,TemperateForest,62.1,29,9
1,2013,251.5,Growing,W,3,3.695,0.729,0.167,0.018,18.095,0.146,2010,TemperateForest,62.1,29,9
1,2013,265.5,Growing,C,3,2.105,0.446,0.19,0.044,9.781,0.238,2010,TemperateForest,62.1,29,9
1,2013,265.5,Growing,W,3,2.387,0.435,0.159,0.011,13.529,0.292,2010,TemperateForest,62.1,29,9
1,2014,199.5,Growing,C,3,4.098,0.428,0.239,0.032,15.314,0.352,2010,TemperateForest,62.1,29,9
1,2014,199.5,Growing,W,3,4.788,1.378,0.228,0.013,19.862,0.22,2010,TemperateForest,62.1,29,9
1,2014,262.5,Growing,C,3,2.524,0.583,0.262,0.035,11.286,0.236,2010,TemperateForest,62.1,29,9
1,2014,262.5,Growing,W,3,2.814,0.524,0.197,0.018,15.782,1.213,2010,TemperateForest,62.1,29,9
33,2014,138.5,Shoulder,C,2,2.77,0.48,0.19,0.01,11.57,0.27,2014,TemperateForest,60,30,10
33,2014,138.5,Shoulder,W,2,4.82,1.51,0.2,0,16.49,0.01,2014,TemperateForest,60,30,10
33,2014,152.5,Growing,C,2,3.34,0.45,0.16,0,10.79,0.13,2014,TemperateForest,60,30,10
33,2014,152.5,Growing,W,2,6.38,2.54,0.17,0,15.59,0.07,2014,TemperateForest,60,30,10
33,2014,166.5,Growing,C,2,5.13,0.93,0.16,0,13.14,0.09,2014,TemperateForest,60,30,10
33,2014,166.5,Growing,W,2,8.94,5.13,0.16,0,17.63,0.56,2014,TemperateForest,60,30,10
33,2014,178.5,Growing,C,2,6.23,1.68,0.18,0,15.98,0.15,2014,TemperateForest,60,30,10
33,2014,178.5,Growing,W,2,9.62,4.66,0.19,0,20.83,0.17,2014,TemperateForest,60,30,10
33,2014,193.5,Growing,C,2,7.13,1.79,0.16,0,16.4,0.02,2014,TemperateForest,60,30,10
33,2014,193.5,Growing,W,2,9.14,2.84,0.16,0,21.2,0.02,2014,TemperateForest,60,30,10
33,2014,207.5,Growing,C,2,7.35,1.64,0.15,0,16.37,0.01,2014,TemperateForest,60,30,10
33,2014,207.5,Growing,W,2,9.06,2.6,0.14,0.01,21.55,0.09,2014,TemperateForest,60,30,10
33,2014,221.5,Growing,C,2,6.27,1.69,0.12,0,16.42,0.15,2014,TemperateForest,60,30,10
33,2014,221.5,Growing,W,2,7.13,2.02,0.12,0.01,21.16,0.03,2014,TemperateForest,60,30,10
33,2014,250.5,Growing,C,2,5.79,1.36,0.11,0,16.8,0.17,2014,TemperateForest,60,30,10
33,2014,250.5,Growing,W,2,7.86,2.41,0.1,0.01,22.03,0.17,2014,TemperateForest,60,30,10
33,2014,271.5,Growing,C,2,4.36,1.28,0.07,0.01,14.84,0.28,2014,TemperateForest,60,30,10
33,2014,271.5,Growing,W,2,4.78,0.94,0.06,0,19.74,0.09,2014,TemperateForest,60,30,10
33,2014,284.5,Growing,C,2,3.45,1.29,0.14,0.01,10.87,0.2,2014,TemperateForest,60,30,10
33,2014,284.5,Growing,W,2,5.02,1.7,0.12,0.01,15.26,0.09,2014,TemperateForest,60,30,10
48,2006,234.5,Growing,C,6,2.956224615,1.117808236,0.29,0.037947332,19.16666667,0.454606057,2006,TemperateForest,62,22,15
48,2006,234.5,Growing,W,6,3.037876741,1.021441326,0.266666667,0.040824829,22.91666667,2.570149153,2006,TemperateForest,62,22,15
48,2006,252.5,Shoulder,C,6,2.860762469,1.46235395,0.286666667,0.02921187,18.41666667,0.670571895,2006,TemperateForest,62,22,15
48,2006,252.5,Shoulder,W,6,3.860114069,1.674310168,0.282777778,0.025158755,22.26666667,0.771146333,2006,TemperateForest,62,22,15
48,2006,277.5,Shoulder,C,6,2.17547495,0.654922623,0.338333333,0.063691967,14.9,0.641872261,2006,TemperateForest,62,22,15
48,2006,277.5,Shoulder,W,6,2.972583774,0.883486562,0.308333333,0.029944393,19.13333333,2.565670802,2006,TemperateForest,62,22,15
48,2006,298.5,Shoulder,C,6,0.769356485,0.187180707,0.406666667,0.063770422,7.633333333,0.450185147,2006,TemperateForest,62,22,15
48,2006,298.5,Shoulder,W,6,1.174078083,0.388195779,0.39,0.026832816,12.63333333,3.65495098,2006,TemperateForest,62,22,15
48,2006,310.5,Shoulder,C,6,0.59204988,0.126206197,0.321666667,0.039707262,6.883333333,0.773089042,2006,TemperateForest,62,22,15
48,2006,310.5,Shoulder,W,6,1.160972812,0.518961715,0.315,0.042308392,10.6,0.85322916,2006,TemperateForest,62,22,15
48,2007,135.5,Shoulder,C,6,0.797474939,0.192963825,0.358888889,0.087627156,11.53333333,1.034730239,2006,TemperateForest,62,22,15
48,2007,135.5,Shoulder,W,6,1.552038336,0.563999063,0.328333333,0.045740816,16.5,1.264911064,2006,TemperateForest,62,22,15
48,2007,141.5,Shoulder,C,6,0.927130425,0.319252572,0.507777778,0.087627156,10.4,0.641872261,2006,TemperateForest,62,22,15
48,2007,141.5,Shoulder,W,6,1.535218529,0.464272268,0.508333333,0.062387677,14.81666667,0.976558583,2006,TemperateForest,62,22,15
48,2007,162.5,Growing,C,6,1.98457373,0.449556625,0.303333333,0.035590261,14.13333333,0.463321343,2006,TemperateForest,62,22,15
48,2007,162.5,Growing,W,6,3.073073387,0.863771733,0.300555556,0.036963445,20.21666667,1.509194045,2006,TemperateForest,62,22,15
48,2007,178.5,Growing,C,6,2.360074634,0.672662225,0.248888889,0.048104824,17.68333333,0.708284312,2006,TemperateForest,62,22,15
48,2007,178.5,Growing,W,6,3.465494316,1.175065653,0.23,0.029135698,22.81666667,0.98877028,2006,TemperateForest,62,22,15
48,2007,190.5,Growing,C,6,2.759691667,0.787590286,0.372777778,0.043686594,17.15,0.266458252,2006,TemperateForest,62,22,15
48,2007,190.5,Growing,W,6,3.698642463,0.820372692,0.328333333,0.039651257,22.01666667,1.165189541,2006,TemperateForest,62,22,15
48,2007,204.5,Growing,C,3,2.387562086,0.918396854,0.287777778,0.026736021,17.43333333,0.230940108,2006,TemperateForest,62,22,15
48,2007,204.5,Growing,W,4,3.489984947,0.721840431,0.274166667,0.031549491,21.625,1.138346754,2006,TemperateForest,62,22,15
48,2007,243.5,Growing,C,6,1.405521054,0.305582866,0.078333333,0.010984838,19.01666667,0.256255081,2006,TemperateForest,62,22,15
48,2007,243.5,Growing,W,6,1.557282958,0.425609773,0.066333333,0.008981462,23.15,0.950263121,2006,TemperateForest,62,22,15
48,2007,253.5,Shoulder,C,6,1.758825256,0.58844692,0.113333333,0.017256239,16.63333333,0.320416396,2006,TemperateForest,62,22,15
48,2007,253.5,Shoulder,W,6,2.120735393,0.697642101,0.115555556,0.021773242,21.15,0.609097693,2006,TemperateForest,62,22,15
48,2007,265.5,Shoulder,C,6,1.411662669,0.273799695,0.116111111,0.019710873,16.28333333,0.968331899,2006,TemperateForest,62,22,15
48,2007,265.5,Shoulder,W,6,1.925592263,0.684287707,0.096666667,0.00843274,20.3,0.481663783,2006,TemperateForest,62,22,15
48,2007,297.5,Shoulder,C,6,1.451383527,0.30416805,0.161666667,0.023546644,14.76666667,0.388158043,2006,TemperateForest,62,22,15
48,2007,297.5,Shoulder,W,6,2.170621997,0.489581362,0.142222222,0.013608276,19.81666667,0.534477938,2006,TemperateForest,62,22,15
48,2007,306.5,Shoulder,C,6,0.865642959,0.20001123,0.2,0.02981424,9.2,0.409878031,2006,TemperateForest,62,22,15
48,2007,306.5,Shoulder,W,6,1.253533785,0.272718328,0.165,0.020193508,13.06666667,1.15354526,2006,TemperateForest,62,22,15
48,2007,316.5,Shoulder,C,6,0.92950155,0.10148978,0.237777778,0.026555323,7.3,0.394968353,2006,TemperateForest,62,22,15
48,2007,316.5,Shoulder,W,6,1.239465224,0.211733026,0.208888889,0.028414915,10.81666667,0.24832774,2006,TemperateForest,62,22,15
48,2008,99.5,Shoulder,C,6,0.431857549,0.128107028,0.361666667,0.05928275,4.733333333,2.955446949,2006,TemperateForest,62,22,15
48,2008,99.5,Shoulder,W,6,0.394306061,0.076342017,0.346666667,0.048762463,6,3.1144823,2006,TemperateForest,62,22,15
48,2008,113.5,Shoulder,C,6,0.499328251,0.108224151,0.248888889,0.054636848,8.7,0.4,2006,TemperateForest,62,22,15
48,2008,113.5,Shoulder,W,6,0.877146389,0.120554845,0.236111111,0.044393026,13.63333333,1.25485723,2006,TemperateForest,62,22,15
48,2008,137.5,Shoulder,C,6,0.765876291,0.134855451,0.225,0.048016201,10.48333333,0.906458309,2006,TemperateForest,62,22,15
48,2008,137.5,Shoulder,W,6,1.452438606,0.432957918,0.206111111,0.023037811,15.61666667,0.94322143,2006,TemperateForest,62,22,15
48,2008,164.5,Growing,C,6,2.614961189,0.485632022,0.182222222,0.048518801,18.38333333,0.426223728,2006,TemperateForest,62,22,15
48,2008,164.5,Growing,W,6,3.659529901,1.115835476,0.185555556,0.009349193,22.03333333,1.132548748,2006,TemperateForest,62,22,15
48,2008,172.5,Growing,C,6,1.975365006,0.476943866,0.182777778,0.038839651,15.16666667,0.553774924,2006,TemperateForest,62,22,15
48,2008,172.5,Growing,W,6,3.446500062,1.280051605,0.171944444,0.021561712,20.08333333,1.744037461,2006,TemperateForest,62,22,15
48,2008,194.5,Growing,C,6,2.505025193,0.639569762,0.139444444,0.012895592,17.93333333,0.196638416,2006,TemperateForest,62,22,15
48,2008,194.5,Growing,W,6,3.533124823,1.099405678,0.132777778,0.019710873,21.9,1.365283853,2006,TemperateForest,62,22,15
48,2008,204.5,Growing,C,6,3.685576687,0.885001575,0.181111111,0.031739682,19.58333333,0.292688686,2006,TemperateForest,62,22,15
48,2008,204.5,Growing,W,6,5.276018274,2.256294282,0.17,0.025991452,23.23333333,0.970910226,2006,TemperateForest,62,22,15
48,2008,226.5,Growing,C,6,2.730001629,0.666062592,0.196111111,0.044493029,16.51666667,0.444597196,2006,TemperateForest,62,22,15
48,2008,226.5,Growing,W,6,3.95234181,1.119372778,0.176111111,0.019138869,21.23333333,1.227463509,2006,TemperateForest,62,22,15
48,2008,238.5,Growing,C,6,2.608528448,0.666449797,0.229444444,0.038263221,19.88333333,0.604703784,2006,TemperateForest,62,22,15
48,2008,238.5,Growing,W,6,3.235734694,1.158930421,0.185,0.049159604,23.43333333,0.778888096,2006,TemperateForest,62,22,15
48,2008,277.5,Shoulder,C,6,1.371661185,0.2138404,0.209444444,0.025070272,11.66666667,0.294392029,2006,TemperateForest,62,22,15
48,2008,277.5,Shoulder,W,6,2.977242178,1.390953581,0.165555556,0.023444181,17.28333333,0.928260021,2006,TemperateForest,62,22,15
48,2008,287.5,Shoulder,C,6,1.237196106,0.297193684,0.181111111,0.020073937,12.26666667,0.225092574,2006,TemperateForest,62,22,15
48,2008,287.5,Shoulder,W,6,2.347203467,1.052685791,0.123333333,0.016599866,18.05,1.150217371,2006,TemperateForest,62,22,15
48,2008,339.5,NonGrowing,C,7,0.404143147,0.243285586,0.245238095,0.028405603,2.542857143,2.27585672,2006,TemperateForest,62,22,15
48,2008,339.5,NonGrowing,W,5,0.527286334,0.190894744,0.229333333,0.022161027,8.04,2.452141921,2006,TemperateForest,62,22,15
48,2009,84.5,NonGrowing,C,6,0.421914274,0.100269017,0.228333333,0.040263024,2.833333333,1.97754056,2006,TemperateForest,62,22,15
48,2009,84.5,NonGrowing,W,6,0.549408102,0.195612908,0.202777778,0.01356739,8.033333333,3.925642198,2006,TemperateForest,62,22,15
48,2009,117.5,Shoulder,C,6,0.830095837,0.161435493,0.201666667,0.052482801,16.41666667,1.041953294,2006,TemperateForest,62,22,15
48,2009,117.5,Shoulder,W,6,1.490485554,0.605113858,0.18,0.022900752,19.2,2.773445511,2006,TemperateForest,62,22,15
48,2009,156.5,Growing,C,6,1.364972112,0.298259781,0.312604241,0.06748044,13.23333333,0.40824829,2006,TemperateForest,62,22,15
48,2009,156.5,Growing,W,5,2.483069408,0.770215243,0.55383464,0.16077969,18.6,1.401784577,2006,TemperateForest,62,22,15
48,2009,169.5,Growing,C,6,2.288144941,0.381277045,0.51219236,0.087273272,13.66666667,0.694742158,2006,TemperateForest,62,22,15
48,2009,169.5,Growing,W,5,3.677242376,1.037624599,0.812012447,0.215972476,17.96,2.547155276,2006,TemperateForest,62,22,15
48,2009,190.5,Growing,C,6,2.720575426,0.53985892,0.605682966,0.120948198,16.05,0.327108545,2006,TemperateForest,62,22,15
48,2009,190.5,Growing,W,5,3.544511085,0.924407999,0.783316207,0.193755193,20.54,2.898792852,2006,TemperateForest,62,22,15
48,2009,230.5,Growing,C,6,2.003868788,0.388212294,0.450732424,0.087267511,20.93333333,0.25819889,2006,TemperateForest,62,22,15
48,2009,230.5,Growing,W,5,2.488444141,0.490304285,0.554996646,0.098682665,25.66,2.82453536,2006,TemperateForest,62,22,15
48,2009,268.5,Shoulder,C,6,1.277687089,0.311103721,0.293733393,0.06226057,13.96666667,0.463321343,2006,TemperateForest,62,22,15
48,2009,268.5,Shoulder,W,5,1.349688129,0.200949973,0.308799874,0.037799596,18.88,3.313155596,2006,TemperateForest,62,22,15
48,2012,138.5,Shoulder,C,6,1.1667638,0.373161963,0.117986667,0.011388638,16.35833333,0.585402995,2006,TemperateForest,62,22,15
48,2012,138.5,Shoulder,W,5,1.184098576,0.396050648,0.107816,0.002315271,16.314,0.382204134,2006,TemperateForest,62,22,15
48,2012,163.5,Growing,C,6,1.795149446,0.655577269,0.131506667,0.02743757,17.23833333,2.469011273,2006,TemperateForest,62,22,15
48,2012,163.5,Growing,W,5,2.642219965,0.777798639,0.13,0.029154759,18.74,2.857096428,2006,TemperateForest,62,22,15
48,2012,184.5,Growing,C,6,2.096841229,0.325460139,0.098333333,0.024013885,19.8,2.981274895,2006,TemperateForest,62,22,15
48,2012,184.5,Growing,W,5,2.422201648,0.796665343,0.084,0.023021729,21.74,2.73367884,2006,TemperateForest,62,22,15
48,2012,215.5,Growing,C,6,4.573714095,1.237093961,0.073333333,0.008164966,20.51666667,2.798154153,2006,TemperateForest,62,22,15
48,2012,215.5,Growing,W,5,5.420451253,1.227986589,0.06,0.007071068,22.36,2.215400641,2006,TemperateForest,62,22,15
48,2012,248.5,Shoulder,C,6,2.798566314,1.584700217,0.103333333,0.023380904,21.08333333,2.765079866,2006,TemperateForest,62,22,15
48,2012,248.5,Shoulder,W,5,2.912242444,1.080122327,0.134,0.028809721,22.94,3.341855772,2006,TemperateForest,62,22,15
48,2012,265.5,Shoulder,C,6,1.631802514,0.242624128,0.133333333,0.018618987,14.78333333,2.511904988,2006,TemperateForest,62,22,15
48,2012,265.5,Shoulder,W,5,1.878156357,0.625327998,0.128,0.037013511,13.7,0.877496439,2006,TemperateForest,62,22,15
48,2012,282.5,Shoulder,C,6,1.30510865,0.213910304,0.178333333,0.029268869,10.18666667,0.272298855,2006,TemperateForest,62,22,15
48,2012,282.5,Shoulder,W,5,1.368113896,0.430117195,0.196,0.018165902,10.214,0.389910246,2006,TemperateForest,62,22,15
48,2013,135.5,Shoulder,C,6,2.752445336,0.532434924,0.185,0.059916609,9.766666667,0.338624669,2006,TemperateForest,62,22,15
48,2013,135.5,Shoulder,W,5,2.820323285,0.750666459,0.152,0.032710854,15.16,0.981325634,2006,TemperateForest,62,22,15
48,2013,171.5,Growing,C,6,6.041450278,0.951056065,0.286666667,0.099933311,14.31666667,0.222860195,2006,TemperateForest,62,22,15
48,2013,171.5,Growing,W,5,6.188213595,0.793273421,0.232,0.052153619,19.3,0.620483682,2006,TemperateForest,62,22,15
48,2013,231.5,Growing,C,6,2.678771513,0.535143893,0.141666667,0.019407902,18.43333333,0.747440076,2006,TemperateForest,62,22,15
48,2013,231.5,Growing,W,5,3.154562663,0.656816785,0.134,0.015165751,22.84,0.808084154,2006,TemperateForest,62,22,15
48,2013,259.5,Shoulder,C,6,2.81063438,0.394087757,0.203333333,0.024221203,14.81666667,0.411906138,2006,TemperateForest,62,22,15
48,2013,259.5,Shoulder,W,5,2.846077536,0.496877057,0.188,0.016431677,20.38,1.60530371,2006,TemperateForest,62,22,15
48,2013,291.5,Shoulder,C,6,1.909162449,0.147081711,0.19,0.051768716,13.31666667,0.299443929,2006,TemperateForest,62,22,15
48,2013,291.5,Shoulder,W,5,1.917532472,0.227459495,0.186,0.034351128,18.62,0.605805249,2006,TemperateForest,62,22,15
39,2003,196.25,Growing,C,9,4.03287727,1.094140361,0.285671924,0.005218707,15.44444444,0.463980364,2002,TemperateForest,62,22,15
39,2003,196.25,Growing,W,9,4.832632844,0.787466757,0.205370663,0.025581599,21.41666667,0.484122918,2002,TemperateForest,62,22,15
39,2003,196.58,Growing,C,9,4.736835884,0.946315835,0.28131927,0.004515787,18,1.060660172,2002,TemperateForest,62,22,15
39,2003,196.58,Growing,W,9,4.930357049,0.486993201,0.202603427,0.024451192,23.58333333,0.892678554,2002,TemperateForest,62,22,15
39,2003,223.25,Growing,C,9,6.045307234,1.341053537,0.299905714,0.005962542,20,0.544862368,2002,TemperateForest,62,22,15
39,2003,223.25,Growing,W,9,6.28156186,1.602817578,0.253527473,0.017890462,22.61111111,0.961046883,2002,TemperateForest,62,22,15
39,2003,223.58,Growing,C,9,6.615489299,1.2784482,0.298972291,0.004563957,21.08333333,0.718070331,2002,TemperateForest,62,22,15
39,2003,223.58,Growing,W,9,7.300021277,1.143474728,0.250235911,0.017787524,25.86111111,1.586619397,2002,TemperateForest,62,22,15
39,2003,260.25,Shoulder,C,9,3.381262649,0.629435933,0.257544838,0.007882328,13.16666667,0.883883476,2002,TemperateForest,62,22,15
39,2003,260.25,Shoulder,W,9,3.914775653,0.838115817,0.193729747,0.016524801,19.55555556,1.735555467,2002,TemperateForest,62,22,15
39,2003,260.58,Shoulder,C,9,3.73821425,0.896380007,0.25004659,0.005666528,16.72222222,0.775044802,2002,TemperateForest,62,22,15
39,2003,260.58,Shoulder,W,9,4.316670624,0.871349435,0.190325312,0.016440263,22.25,2.218529919,2002,TemperateForest,62,22,15
39,2003,288.25,Shoulder,C,9,3.060337695,0.595867115,0.339766904,0.00364704,13.02777778,1.168896678,2002,TemperateForest,62,22,15
39,2003,288.25,Shoulder,W,9,3.52130917,0.433501864,0.294073557,0.034866535,15.44444444,1.555121467,2002,TemperateForest,62,22,15
39,2003,288.58,Shoulder,C,9,2.820973778,0.393745378,0.32851652,0.004286679,12.30555556,1.545041351,2002,TemperateForest,62,22,15
39,2003,288.58,Shoulder,W,9,3.494893056,0.51855479,0.287441236,0.022086778,15.97222222,1.433115293,2002,TemperateForest,62,22,15
39,2003,325.25,Shoulder,C,9,1.196100077,0.308984177,0.329888118,0.005140416,4.777777778,1.092906421,2002,TemperateForest,62,22,15
39,2003,325.25,Shoulder,W,9,1.636642748,0.329373558,0.282367331,0.012048367,10.08333333,1.67238602,2002,TemperateForest,62,22,15
39,2003,325.58,Shoulder,C,9,1.532674267,0.401847996,0.32307683,0.00395105,6.861111111,0.893650441,2002,TemperateForest,62,22,15
39,2003,325.58,Shoulder,W,9,1.888161161,0.353204915,0.278986477,0.012455319,11.58333333,0.829156198,2002,TemperateForest,62,22,15
39,2004,112.25,Shoulder,C,9,1.125100345,0.18142492,0.365284756,0.000285843,6.555555556,1.190967161,2002,TemperateForest,62,22,15
39,2004,112.25,Shoulder,W,9,1.747909067,0.243507067,0.245326249,0.095243423,10.77777778,1.760878884,2002,TemperateForest,62,22,15
39,2004,112.58,Shoulder,C,9,1.30831717,0.282938566,0.349516853,0.002043543,11.88888889,3.021048843,2002,TemperateForest,62,22,15
39,2004,112.58,Shoulder,W,9,1.969208267,0.340346458,0.240539002,0.094517545,16.52777778,2.495134154,2002,TemperateForest,62,22,15
39,2004,148.25,Shoulder,C,9,2.814498233,0.441332182,0.327002002,0.007532449,10.11111111,2.183428751,2002,TemperateForest,62,22,15
39,2004,148.25,Shoulder,W,9,3.5885315,0.357213762,0.296970198,0.018964269,16.11111111,1.111805339,2002,TemperateForest,62,22,15
39,2004,148.58,Shoulder,C,9,3.220864413,0.449243317,0.316439901,0.007127835,13.25,1.98037244,2002,TemperateForest,62,22,15
39,2004,148.58,Shoulder,W,9,3.616335232,0.741987274,0.285830931,0.017345201,18.16666667,1.145643924,2002,TemperateForest,62,22,15
39,2004,168.25,Growing,C,9,3.187021979,0.478063507,0.266396421,0.008818258,14.88888889,2.86986256,2002,TemperateForest,62,22,15
39,2004,168.25,Growing,W,9,3.556847581,0.788857059,0.224415677,0.014846601,20.22222222,0.823904997,2002,TemperateForest,62,22,15
39,2004,168.58,Growing,C,9,2.928128639,0.415676009,0.268175041,0.009515846,17.08333333,3.838538133,2002,TemperateForest,62,22,15
39,2004,168.58,Growing,W,9,3.304249911,0.662460984,0.221387164,0.01535939,21.91666667,0.77055175,2002,TemperateForest,62,22,15
39,2004,196.25,Growing,C,9,4.202063746,0.49160809,0.254777311,0.01196985,14.69444444,0.596575878,2002,TemperateForest,62,22,15
